player hand total,player hand texture,dealer face up,player choice,expected value
12,hard,7,surrender,-12.5
11,hard,7,stand,-11.72
11,hard,7,hit,7.2
11,hard,7,double,11.84
11,hard,7,surrender,-12.5
10,hard,7,stand,-11.85
10,hard,7,hit,6.5
10,hard,7,double,10.25
10,hard,7,surrender,-12.5
20,soft,7,stand,19.27
20,soft,7,hit,6.4
20,soft,7,double,9.73
20,soft,7,surrender,-12.5
19,soft,7,stand,15.41
19,soft,7,hit,5.68
19,soft,7,double,7.8
19,soft,7,surrender,-12.5
18,soft,7,stand,9.91
18,soft,7,hit,4.07
18,soft,7,double,5.52
18,soft,7,surrender,-12.5
17,soft,7,stand,-2.52
17,soft,7,hit,1.42
17,soft,7,double,-0.23
17,soft,7,surrender,-12.5
16,soft,7,stand,-11.78
16,soft,7,hit,-0.19
16,soft,7,double,-4.83
16,soft,7,surrender,-12.5
15,soft,7,stand,-11.82
15,soft,7,hit,0.86
15,soft,7,double,-4.41
15,soft,7,surrender,-12.5
14,soft,7,stand,-11.97
14,soft,7,hit,1.88
14,soft,7,double,-4.1
14,soft,7,surrender,-12.5
13,soft,7,stand,-11.85
13,soft,7,hit,3.1
13,soft,7,double,-4.46
13,soft,7,surrender,-12.5
12,soft,7,stand,-11.87
12,soft,7,hit,4.31
12,soft,7,double,-4.47
12,soft,7,surrender,-12.5
9,hard,7,stand,-11.77
9,hard,7,hit,4.37
9,hard,7,double,2.41
9,hard,7,surrender,-12.5
8,hard,7,stand,-11.96
8,hard,7,hit,2.1
8,hard,7,double,-4.44
8,hard,7,surrender,-12.5
7,hard,7,stand,-12.0
7,hard,7,hit,-1.7
7,hard,7,double,-14.78
7,hard,7,surrender,-12.5
6,hard,7,stand,-11.84
6,hard,7,hit,-3.8
6,hard,7,double,-22.03
6,hard,7,surrender,-12.5
5,hard,7,stand,-11.85
5,hard,7,hit,-2.82
5,hard,7,double,-23.78
5,hard,7,surrender,-12.5
4,hard,7,stand,-11.73
4,hard,7,hit,-2.31
4,hard,7,double,-23.7
4,hard,7,surrender,-12.5
20,hard,6,stand,16.93
20,hard,6,hit,-21.38
20,hard,6,double,-42.63
20,hard,6,surrender,-12.5
19,hard,6,stand,11.33
19,hard,6,hit,-18.04
19,hard,6,double,-35.82
19,hard,6,surrender,-12.5
18,hard,6,stand,5.49
18,hard,6,hit,-15.23
18,hard,6,double,-30.6
18,hard,6,surrender,-12.5
17,hard,6,stand,-0.12
17,hard,6,hit,-12.91
17,hard,6,double,-25.47
17,hard,6,surrender,-12.5
16,hard,6,stand,-3.04
16,hard,6,hit,-10.91
16,hard,6,double,-21.51
16,hard,6,surrender,-12.5
15,hard,6,stand,-3.08
15,hard,6,hit,-9.34
15,hard,6,double,-18.87
15,hard,6,surrender,-12.5
14,hard,6,stand,-3.03
14,hard,6,hit,-7.89
14,hard,6,double,-15.39
14,hard,6,surrender,-12.5
13,hard,6,stand,-2.96
13,hard,6,hit,-6.21
13,hard,6,double,-12.41
13,hard,6,surrender,-12.5
12,hard,6,stand,-3.21
12,hard,6,hit,-4.32
12,hard,6,double,-8.92
12,hard,6,surrender,-12.5
11,hard,6,stand,-3.02
11,hard,6,hit,8.26
11,hard,6,double,16.9
11,hard,6,surrender,-12.5
10,hard,6,stand,-3.04
10,hard,6,hit,7.23
10,hard,6,double,14.79
10,hard,6,surrender,-12.5
20,soft,6,stand,16.96
20,soft,6,hit,6.75
20,soft,6,double,13.83
20,soft,6,surrender,-12.5
19,soft,6,stand,11.14
19,soft,6,hit,5.79
19,soft,6,double,11.58
19,soft,6,surrender,-12.5
18,soft,6,stand,5.74
18,soft,6,hit,4.47
18,soft,6,double,9.25
18,soft,6,surrender,-12.5
17,soft,6,stand,-0.17
17,soft,6,hit,3.24
17,soft,6,double,6.19
17,soft,6,surrender,-12.5
16,soft,6,stand,-2.87
16,soft,6,hit,2.71
16,soft,6,double,4.74
16,soft,6,surrender,-12.5
15,soft,6,stand,-2.84
15,soft,6,hit,3.04
15,soft,6,double,4.92
15,soft,6,surrender,-12.5
14,soft,6,stand,-3.15
14,soft,6,hit,3.41
14,soft,6,double,4.95
14,soft,6,surrender,-12.5
13,soft,6,stand,-2.92
13,soft,6,hit,4.22
13,soft,6,double,4.51
13,soft,6,surrender,-12.5
12,soft,6,stand,-2.97
12,soft,6,hit,4.61
12,soft,6,double,5.55
12,soft,6,surrender,-12.5
9,hard,6,stand,-2.92
9,hard,6,hit,4.66
9,hard,6,double,7.55
9,hard,6,surrender,-12.5
8,hard,6,stand,-2.87
8,hard,6,hit,2.54
8,hard,6,double,2.03
8,hard,6,surrender,-12.5
7,hard,6,stand,-2.85
7,hard,6,hit,0.84
7,hard,6,double,-3.26
7,hard,6,surrender,-12.5
6,hard,6,stand,-2.91
6,hard,6,hit,0.33
6,hard,6,double,-5.8
6,hard,6,surrender,-12.5
5,hard,6,stand,-3.14
5,hard,6,hit,0.63
5,hard,6,double,-6.14
